('prasad12145', 311, 12.06, 124.29, 10117.54, 828.6276948590381)
('prasad39254', 183, 12.51, 294315.91, 303391.12, 725.4364508393302)
('prasad14349', 674, 13.67, 336178.91, 345881.85, 709.7980980248722)
('prasad29462', 70, 11.43, 769.99, 9721.13, 783.1268591426071)
('prasad32422', 649, 10.65, 132113.12, 141070.43, 841.0619718309856)
('prasad34470', 547, 13.9, 207.73, 10176.91, 717.2071942446044)
('prasad20817', 501, 13.25, 881022.98, 890245.54, 696.0422641509476)
('prasad800002', 1001, 1024.0, 1024.0, 1000000000.0, 976561.5)
('prasad7158', 776, 13.5, 190637.16, 198627.28, 591.8607407407404)
('prasad26042', 584, 11.72, 669736.55, 677482.25, 660.8959044368561)
('prasad42302', 962, 12.82, 533.33, 8892.09, 652.009360374415)
('prasad28672', 402, 12.52, 123.5, 7799.06, 613.0638977635783)
('prasad48960', 359, 14.81, 1010757.77, 1018485.16, 521.7683997299132)
('prasad32387', 943, 15.31, 675.63, 10632.28, 650.3363814500327)
('prasad44424', 473, 16.45, 564301.11, 574297.43, 607.6790273556271)
('prasad75749', 329, 12.59, 397.21, 8901.72, 675.4972200158857)
('prasad3760', 397, 13.84, 466.64, 8298.47, 565.8836705202311)
('prasad20160', 309, 19.37, 667.32, 10008.96, 482.2736189984512)
('prasad71449', 786, 13.02, 947296.64, 956861.18, 734.6036866359476)
('prasad31503', 682, 13.79, 566747.8, 576029.29, 673.0594633792597)
('prasad59739', 471, 12.69, 587650.23, 594765.99, 560.737588652483)
('prasad30597', 998, 14.49, 719309.67, 727459.78, 562.464458247066)
('prasad55112', 210, 16.54, 1021621.18, 1029716.07, 489.41293833131186)
('prasad43691', 835, 19.66, 988865.11, 998359.78, 482.94354018311503)
('prasad67002', 371, 17.51, 107363.0, 115344.07, 455.80068532267313)
('prasad59272', 148, 17.97, 527523.17, 536272.62, 486.8920422927075)
('prasad1543', 841, 10.32, 78.01, 5009.68, 477.875)
('prasad22403', 662, 18.76, 42078.03, 50652.54, 457.06343283582095)
('prasad7358', 798, 10.97, 49636.13, 54708.03, 462.34275296262547)
('prasad76747', 684, 10.96, 948.19, 6037.2, 464.3257299270073)
('prasad18554', 303, 10.01, 865.72, 5101.01, 423.1058941058941)
('prasad65429', 837, 23.11, 913307.35, 923221.34, 428.9913457377755)
('prasad32883', 265, 17.91, 325.09, 8430.01, 452.53601340033504)
('prasad22488', 705, 10.15, 677.6, 5145.57, 440.19408866995064)
('prasad70702', 607, 12.06, 599.25, 7702.76, 589.014096185738)
('prasad33065', 540, 12.77, 113656.76, 118912.07, 411.53563038371277)
('prasad4898', 544, 23.72, 411321.07, 421064.55, 410.77065767284915)
('prasad57144', 79, 21.02, 766228.5, 775035.81, 418.99666983825193)
('prasad49074', 432, 19.59, 145.67, 7895.93, 395.6232771822358)
('prasad61315', 237, 19.37, 396.49, 7977.36, 391.37170882808465)
('prasad37575', 944, 16.33, 978339.42, 986024.79, 470.62890385792997)
('prasad50023', 964, 20.7, 887.0, 9281.45, 405.52898550724643)
('prasad78299', 912, 24.32, 350129.28, 359821.32, 398.5213815789465)
('prasad8634', 667, 22.02, 957218.08, 965632.38, 382.12079927338993)
('prasad74594', 896, 11.69, 361020.2, 365640.71, 395.25320786997514)
('prasad15595', 188, 23.97, 134388.55, 144227.01, 410.4488944513985)
('prasad51597', 713, 22.42, 723.77, 10429.14, 432.8889384478144)
('prasad2824', 968, 23.38, 506.46, 9260.94, 374.44311377245515)
('prasad65448', 137, 18.64, 111433.36, 118471.1, 377.56115879828354)
('prasad44450', 906, 22.37, 192107.76, 200436.83, 372.3321412606159)
('prasad43604', 893, 21.42, 949120.12, 957681.1, 399.6722689075621)
('prasad50138', 104, 13.94, 173613.9, 178707.02, 365.36011477761804)
('prasad55633', 227, 15.98, 218.94, 8258.22, 503.08385481852315)
('prasad24076', 663, 14.53, 286.28, 5449.19, 355.3275980729525)
('prasad10874', 234, 23.86, 666079.05, 674601.77, 357.1969823973165)
('prasad42039', 579, 28.63, 695.85, 10687.11, 348.9786936779602)
('prasad13411', 524, 18.41, 668093.95, 675053.73, 378.04345464421664)
('prasad48096', 357, 19.32, 845477.33, 853013.83, 390.0879917184265)
('prasad18419', 255, 25.35, 971303.51, 981139.73, 388.01656804733614)
('prasad70896', 183, 27.53, 320.62, 9873.48, 346.9981837994914)
('prasad39083', 842, 15.79, 906.3, 6959.48, 383.3552881570614)
('prasad77045', 316, 25.2, 176.23, 8947.51, 348.0666666666667)
('prasad59929', 702, 24.03, 489300.78, 497314.51, 333.48855597170126)
('prasad67200', 869, 25.11, 37355.05, 46539.63, 365.7737953006768)
('prasad23828', 478, 22.92, 891604.15, 899729.95, 354.52879581151524)
('prasad56776', 164, 17.61, 683033.62, 688690.12, 321.20954003407155)
('prasad75907', 683, 20.29, 692246.12, 699689.73, 366.86101527846165)
('prasad34213', 279, 30.0, 410711.28, 420243.77, 317.74966666666637)
('prasad12399', 414, 28.35, 499.46, 9498.15, 317.41410934744266)
('prasad15884', 933, 13.71, 14.69, 4529.04, 329.27425237053245)
('prasad49676', 947, 13.19, 134561.63, 138706.01, 314.2062168309329)
('prasad57434', 571, 20.89, 302.73, 7465.27, 342.86931546194353)
('prasad47332', 779, 15.17, 852.66, 5990.18, 338.6631509558339)
('prasad15668', 688, 20.41, 947298.33, 953542.14, 305.9191572758479)
('prasad13391', 827, 20.68, 211116.15, 217571.54, 312.1561895551264)
('prasad72397', 234, 17.29, 512.07, 5787.99, 305.14285714285717)
('prasad40860', 85, 29.19, 535.51, 9594.99, 310.36245289482696)
('prasad9093', 968, 24.67, 443433.63, 450879.34, 301.81232265910097)
('prasad51513', 227, 12.71, 465.98, 4268.29, 299.1589299763965)
('prasad48367', 976, 24.53, 483.01, 7784.77, 297.6665307786384)
('prasad22466', 927, 28.39, 848.34, 9178.3, 293.4117647058823)
('prasad52837', 64, 27.15, 1035390.46, 1043794.2, 309.53001841620596)
('prasad76580', 495, 33.4, 130.07, 9907.04, 292.72365269461085)
('prasad8607', 615, 19.35, 451.81, 8040.1, 392.1596899224806)
('prasad39423', 837, 20.22, 954.92, 7807.69, 338.9104846686449)
('prasad15079', 172, 25.99, 845.66, 8395.5, 290.4901885340516)
('prasad66051', 123, 33.25, 737.42, 10221.46, 285.2342857142857)
('prasad32584', 919, 13.74, 869853.82, 873932.34, 296.8355167394482)
('prasad59118', 826, 32.8, 578.72, 10187.93, 292.96371951219515)
('prasad11780', 717, 27.83, 911.79, 8935.56, 288.31369026230686)
('prasad3128', 412, 28.73, 999.29, 9287.73, 288.49425687434734)
('prasad38184', 743, 23.46, 958442.68, 966399.07, 339.147058823525)
('prasad24335', 799, 27.99, 299279.35, 306907.14, 272.51839942836864)
('prasad34181', 198, 32.16, 868.86, 10422.49, 297.06560945273634)
('prasad60275', 657, 34.56, 292234.65, 302038.18, 283.6669560185176)
('prasad40287', 869, 21.45, 154614.0, 162334.61, 359.9351981351975)
('prasad77326', 956, 21.78, 211486.72, 218189.07, 307.7295684113868)
('prasad56987', 333, 31.03, 582.76, 9154.82, 276.25072510473734)
('prasad56716', 871, 28.88, 191.98, 7917.1, 267.4903047091413)
('prasad34390', 144, 33.27, 524.36, 10281.15, 293.2608957018334)
('prasad75037', 441, 28.23, 410.94, 7749.41, 259.9528869996458)
('prasad16222', 966, 37.9, 695.19, 10565.51, 260.4306068601583)
('prasad22602', 545, 27.74, 1004693.38, 1012015.13, 263.9419610670512)
('prasad71964', 469, 31.89, 250.19, 9153.44, 279.1862652869238)
('prasad42998', 781, 29.6, 94903.42, 102546.19, 258.2016891891893)
('prasad71966', 255, 31.74, 722.97, 8856.29, 256.24826717076246)
('prasad36472', 314, 34.58, 554390.11, 563611.09, 266.65644881434304)
('prasad42738', 785, 32.17, 222260.36, 231095.72, 274.6459434255522)
('prasad67590', 615, 27.81, 723.02, 8525.69, 280.57065803667746)
('prasad35640', 517, 34.38, 699267.82, 708622.22, 272.08842350203673)
('prasad45390', 871, 15.1, 960.83, 4897.43, 260.7019867549669)
('prasad62933', 486, 16.37, 731831.99, 736076.92, 259.3115455100825)
('prasad16475', 251, 26.63, 642.63, 7181.03, 245.5276004506196)
('prasad20767', 49, 37.61, 511.29, 9989.76, 252.0199415049189)
('prasad9759', 321, 38.47, 329018.9, 338674.78, 250.99766051468688)
('prasad45381', 218, 32.7, 522876.36, 531233.49, 255.56972477064232)
('prasad8358', 148, 18.49, 298.35, 4929.48, 250.46673877771767)
('prasad33966', 972, 31.2, 907.4, 8589.69, 246.22724358974364)
('prasad77582', 290, 27.93, 903672.8, 910254.18, 235.63838166845701)
('prasad77699', 420, 21.36, 839.86, 6253.64, 253.4541198501873)
('prasad71201', 734, 29.9, 204.36, 7246.02, 235.50702341137128)
('prasad26690', 822, 36.19, 1047508.17, 1055983.86, 234.19977894446149)
('prasad32219', 811, 33.06, 418.09, 8184.03, 234.90441621294613)
('prasad64053', 95, 33.65, 10.47, 8079.77, 239.80089153046063)
('prasad44854', 284, 16.69, 302053.1, 306076.67, 241.07669263031795)
('prasad64679', 977, 30.67, 789356.24, 796578.01, 235.46690577111244)
('prasad53968', 747, 32.29, 24302.21, 31861.69, 234.11210901207804)
('prasad54301', 952, 43.3, 906.16, 10888.04, 230.52840646651273)
('prasad41901', 853, 39.09, 190.81, 9624.98, 241.3448452289588)
('prasad61029', 842, 35.74, 914359.97, 922353.9, 223.66899832121015)
('prasad53500', 237, 27.64, 75.2, 6239.15, 223.00832127351663)
('prasad68295', 826, 20.69, 694811.91, 699532.6, 228.16288061865365)
('prasad754', 162, 35.06, 731.98, 8667.8, 226.34968625213918)
('prasad28582', 874, 26.23, 546596.27, 552843.58, 238.174227983223)
('prasad12496', 836, 46.58, 625.75, 10604.27, 214.22327179046803)
('prasad32340', 317, 40.06, 123531.7, 132285.55, 218.51847229156243)
('prasad58549', 840, 34.83, 881406.23, 890169.62, 251.6046511627911)
('prasad74737', 643, 14.94, 419447.06, 422622.71, 212.56024096385698)
('prasad57658', 721, 25.11, 238.32, 6399.07, 245.35045798486658)
('prasad59243', 852, 33.9, 404503.85, 411680.02, 211.68643067846733)
('prasad78381', 845, 41.24, 965319.64, 974132.13, 213.68792434529558)
('prasad62857', 940, 18.32, 584326.53, 588220.93, 212.57641921397507)
('prasad52003', 978, 30.76, 800.06, 7758.19, 226.2070871261378)
('prasad8323', 254, 34.32, 145143.64, 152747.51, 221.55798368298355)
('prasad3443', 780, 38.88, 738.51, 8963.6, 211.55066872427983)
('prasad40819', 851, 36.37, 631.77, 8292.47, 210.6323893318669)
('prasad52171', 586, 42.37, 110.13, 9928.25, 231.72338919046499)
('prasad58475', 48, 37.48, 961.26, 8655.27, 205.2830843116329)
('prasad57660', 669, 29.89, 639863.55, 646595.14, 225.21211107393668)
('prasad73462', 993, 48.74, 267.78, 10249.09, 204.78682806729583)
('prasad65208', 870, 48.19, 310788.95, 320697.59, 205.61610292591854)
('prasad7041', 739, 45.4, 14.88, 9848.49, 216.59933920704847)
('prasad73615', 86, 30.47, 438757.49, 445158.03, 210.06038726616467)
('prasad1828', 968, 37.52, 465918.18, 473751.45, 208.7758528784653)
('prasad32552', 182, 21.78, 89.93, 4483.29, 201.7153351698806)
('prasad45965', 863, 38.44, 562076.87, 569921.23, 204.0676378772109)
('prasad9', 865, 45.73, 83982.29, 93292.46, 203.58998469276216)
('prasad48503', 8, 39.64, 842288.83, 850618.17, 210.12462159435125)
('prasad19158', 780, 33.36, 838.59, 7818.88, 209.24130695443645)
('prasad45782', 277, 38.7, 743868.72, 751774.48, 204.28320413436714)
('prasad52883', 907, 44.29, 279221.86, 288572.53, 211.12372996161756)
('prasad42812', 269, 46.2, 101713.48, 110817.97, 197.06688311688322)
('prasad46195', 711, 45.89, 586038.66, 595280.43, 201.38962736979775)
('prasad39052', 684, 27.17, 631783.72, 637215.93, 199.9341185130688)
('prasad21712', 167, 48.89, 446366.92, 455905.91, 195.11127019840438)
('prasad2288', 315, 49.84, 315910.45, 325762.11, 197.66573033707812)
('prasad29491', 349, 44.7, 156.19, 8861.26, 194.7442953020134)
('prasad56215', 945, 37.91, 675.36, 8208.72, 198.71696122395147)
('prasad13267', 890, 47.0, 584.64, 10215.8, 204.91829787234042)
('prasad65128', 325, 25.74, 922.54, 5980.7, 196.50971250971253)
('prasad37140', 845, 48.3, 65236.11, 74689.94, 195.73146997929612)
('prasad48424', 151, 38.26, 430.02, 7994.68, 197.71719811813907)
('prasad74728', 712, 41.28, 885.68, 8739.97, 190.26865310077517)
('prasad13379', 340, 51.78, 422115.43, 431943.01, 189.79490150637344)
('prasad79152', 109, 38.58, 1044745.69, 1053101.31, 216.57905650596456)
('prasad42776', 153, 50.81, 348.09, 10191.59, 193.73154890769533)
('prasad51155', 183, 40.58, 433597.75, 441213.07, 187.66190241498293)
('prasad24553', 128, 23.04, 235457.85, 239819.08, 189.28949652777698)
('prasad49857', 859, 48.54, 714843.98, 724221.81, 193.19798104656107)
('prasad20162', 718, 28.21, 153.9, 5431.6, 187.08613966678485)
('prasad1033', 747, 54.28, 741.33, 10679.87, 183.0976418570376)
('prasad76880', 936, 43.6, 25531.18, 33716.47, 187.73600917431193)
('prasad49241', 842, 46.03, 268532.07, 277137.74, 186.9578535737559)
('prasad72406', 776, 41.22, 525264.21, 533056.58, 189.04342552159136)
('prasad17823', 404, 21.92, 298348.71, 302504.86, 189.60538321167724)
('prasad50209', 744, 43.99, 263410.15, 272163.93, 198.99477153898545)
('prasad74805', 968, 39.71, 414552.88, 421919.36, 185.50692520775576)
('prasad70121', 713, 50.7, 131362.1, 140975.93, 189.62189349112398)
('prasad25300', 282, 38.79, 887605.7, 894763.41, 184.52461974735962)
('prasad47998', 776, 36.94, 566.55, 7069.3, 176.03546291283163)
('prasad69582', 187, 45.96, 1048197.25, 1056500.61, 180.6649260226306)
('prasad31861', 254, 47.04, 1038814.05, 1047209.29, 178.4702380952379)
('prasad65543', 429, 45.68, 888850.06, 896792.97, 173.88156742556734)
('prasad74450', 665, 55.49, 90.01, 9964.11, 177.94377365291044)
('prasad4706', 323, 53.23, 754.29, 9903.51, 171.88089423257566)
('prasad53976', 900, 39.28, 244.71, 7194.5, 176.92948065173115)
('prasad63145', 397, 31.18, 393.81, 5737.58, 171.3845413726748)
('prasad7531', 877, 53.98, 854.75, 9989.86, 169.23138199333087)
('prasad54538', 126, 42.14, 192067.61, 200236.9, 193.8607024205033)
('prasad40041', 420, 27.02, 51.45, 4588.77, 167.92450037009624)
('prasad58935', 63, 50.58, 852841.49, 861794.99, 177.01660735468565)
('prasad1145', 896, 57.83, 810.43, 10476.61, 167.14819297942245)
('prasad70914', 813, 54.26, 118671.81, 127729.86, 166.9378916328788)
('prasad42658', 984, 43.19, 53486.81, 61309.37, 181.11970363510085)
('prasad7374', 720, 23.73, 469975.35, 473992.88, 169.3017277707555)
('prasad68585', 411, 19.29, 44.88, 3324.49, 170.01607050285122)
('prasad77721', 894, 53.2, 573882.47, 582684.27, 165.4473684210535)
('prasad28425', 845, 44.53, 902.04, 8865.41, 178.8315742196272)
('prasad37163', 981, 26.99, 626555.64, 631084.91, 167.81289366432082)
('prasad73790', 221, 47.93, 762277.01, 770249.1, 166.32776966409278)
('prasad17683', 221, 56.91, 743474.31, 752905.32, 165.7179757511842)
('prasad15492', 888, 48.22, 386332.2, 394259.25, 164.39340522604704)
('prasad28780', 752, 39.37, 831406.62, 837937.97, 165.896621793243)
('prasad65341', 52, 51.66, 167758.34, 176176.5, 162.95315524583825)
('prasad60755', 777, 24.59, 543780.48, 547818.25, 164.2037413582765)
('prasad742', 790, 45.77, 823.68, 8420.61, 165.98055494865633)
('prasad28604', 766, 50.29, 651.78, 9322.19, 172.40823225293298)
('prasad35464', 737, 49.9, 215305.57, 223447.13, 163.15751503006007)
('prasad41218', 467, 48.54, 6569.56, 14803.77, 169.63761845900288)
('prasad745', 861, 59.0, 329.68, 9863.05, 161.58254237288133)
('prasad20082', 187, 56.87, 777641.15, 786835.83, 161.67891682785185)
('prasad27965', 1, 50.88, 984.82, 9608.28, 169.4862421383648)
('prasad70333', 617, 51.4, 958.73, 9311.04, 162.49630350194556)
('prasad20304', 697, 55.05, 362.82, 9244.93, 161.34623069936424)
('prasad13311', 620, 56.87, 419.26, 9445.11, 158.71021628275014)
('prasad72167', 609, 58.99, 699939.83, 709322.42, 159.05390744194074)
('prasad63730', 745, 15.69, 77.63, 2582.85, 159.66985340981518)
('prasad63076', 686, 57.84, 411939.33, 421315.17, 162.0995850622401)
('prasad58428', 841, 27.33, 85.51, 4363.53, 156.53201609952433)
('prasad17120', 811, 57.75, 411.04, 9487.77, 157.17281385281385)
('prasad44149', 910, 59.82, 999.38, 10360.6, 156.48980274155804)
('prasad27421', 647, 37.53, 380994.56, 386933.87, 158.25499600319736)
('prasad1317', 453, 47.97, 420429.25, 428147.21, 160.8913904523665)
('prasad59718', 833, 47.37, 377137.99, 384536.6, 156.1876715220601)
('prasad72047', 176, 56.14, 811472.1, 820493.66, 160.69754185963762)
('prasad25916', 905, 49.78, 995.78, 8645.29, 153.66633186018484)
('prasad77581', 273, 55.27, 291.86, 8826.19, 154.41161570472227)
('prasad61724', 8, 22.32, 46.27, 3566.6, 157.72087813620072)
('prasad33192', 378, 43.35, 131.08, 7062.55, 159.8955017301038)
('prasad76332', 975, 27.59, 141.88, 4405.03, 154.51794128307355)
('prasad53460', 239, 41.81, 299.92, 7086.33, 162.3154747668022)
('prasad23808', 628, 56.28, 813730.69, 822399.28, 154.02611940298655)
('prasad75397', 799, 54.41, 181.08, 8843.85, 159.21282852416837)
('prasad62558', 532, 37.44, 252572.75, 258317.04, 153.42654914529936)
('prasad76277', 756, 17.99, 147111.65, 149784.25, 148.56031128404703)
('prasad16513', 856, 56.87, 155.74, 8777.15, 151.59855811499912)
('prasad22934', 775, 31.81, 747049.48, 752225.51, 162.71707010374186)
('prasad18581', 521, 55.84, 558.77, 8726.57, 146.27148997134668)
('prasad39634', 131, 48.87, 621331.5, 628722.99, 151.24800491098816)
('prasad42579', 922, 61.68, 934.27, 9836.76, 144.333495460441)
('prasad76325', 265, 51.24, 39774.25, 47699.91, 154.6772053083529)
('prasad801', 473, 31.27, 337.92, 4825.76, 143.5190278221938)
('prasad69965', 791, 51.52, 610.93, 8045.49, 144.30434782608694)
('prasad14507', 181, 58.81, 43558.1, 51873.18, 141.38887944227176)
('prasad31061', 173, 62.5, 679670.18, 689103.78, 150.93759999999963)
('prasad44990', 808, 62.02, 31825.77, 40686.38, 142.86697839406636)
('prasad50809', 360, 50.87, 214.12, 7687.97, 146.9205818753686)
('prasad52794', 48, 64.3, 260342.15, 270212.55, 153.50544323483663)
('prasad64707', 865, 40.62, 979461.34, 985297.06, 143.66617429837737)
('prasad9356', 777, 49.23, 534.0, 7525.28, 142.0125939467804)
('prasad24088', 869, 64.85, 693.29, 10497.38, 151.181033153431)
('prasad20510', 935, 60.14, 950.95, 9279.54, 138.48669770535417)
('prasad44481', 53, 46.69, 965.85, 7456.46, 139.01499250374812)
('prasad15416', 707, 30.45, 657350.12, 661552.92, 138.02298850574866)
('prasad50367', 696, 60.47, 335210.97, 343681.81, 140.08334711427196)
('prasad69970', 897, 51.02, 468.53, 7477.15, 137.37005096040767)
('prasad7251', 848, 58.69, 848.26, 9262.33, 143.3646277048901)
('prasad65162', 246, 69.65, 952.13, 10535.15, 137.58822684852836)
('prasad24157', 533, 63.91, 559320.62, 568078.72, 137.03802221874474)
('prasad65647', 456, 22.02, 494.3, 3493.21, 136.19028156221617)
('prasad22424', 963, 54.44, 326.09, 7758.74, 136.52920646583394)
('prasad30581', 809, 70.77, 961.67, 10500.54, 134.78691535961568)
('prasad23320', 827, 71.03, 806.25, 10479.85, 136.19034210896805)
('prasad12058', 132, 64.07, 675.49, 9338.2, 135.20696113625723)
('prasad77402', 63, 59.92, 675.15, 8730.13, 134.42890520694257)
('prasad77216', 709, 68.76, 992621.26, 1001879.92, 134.65183246073346)
('prasad42797', 468, 69.98, 682.44, 10040.42, 133.7236353243784)
('prasad6824', 263, 62.08, 319.29, 9007.29, 139.94845360824743)
('prasad33507', 768, 37.52, 488.53, 5687.5, 138.56529850746267)
('prasad46662', 781, 48.62, 375.06, 7153.94, 139.42575071986835)
('prasad25840', 739, 61.32, 423225.37, 431688.26, 138.011904761905)
('prasad70347', 20, 52.96, 528.03, 7520.71, 132.03700906344412)
('prasad34858', 757, 61.09, 943.74, 9163.48, 134.55131772794238)
('prasad62253', 916, 70.23, 530.95, 9847.79, 132.66182543072762)
('prasad12368', 184, 70.7, 603107.61, 612808.89, 137.21753889674721)
('prasad23513', 275, 58.98, 510046.09, 517914.88, 133.41454730417055)
('prasad62245', 921, 43.6, 788686.08, 794455.48, 132.325688073395)
('prasad73572', 991, 75.57, 21112.23, 30880.25, 129.2579065766839)
('prasad14745', 232, 73.56, 556.72, 10377.92, 133.51277868406743)
('prasad8281', 806, 75.36, 771021.84, 780786.25, 129.5701963906586)
('prasad55409', 473, 66.74, 485550.11, 494264.61, 130.5738687443812)
('prasad8729', 303, 33.65, 388.27, 5037.28, 138.15780089153048)
('prasad23935', 168, 41.57, 1001998.89, 1007326.99, 128.1717584796723)
