('unpleasant_victim', 2819, 0.91, 2354.08, 5817.06, 3805.472527472528)
('korean_hickory', 2223, 0.53, 1419.08, 17196.07, 29767.905660377357)
('straightforward_loads', 1589, 7.84, 1175.65, 18191.36, 2170.3711734693875)
('ok_pitches', 2326, 5.58, 4651.25, 17548.12, 2311.2670250896053)
('thundering_stretch', 726, 0.08, 3907.95, 4113.57, 2570.2499999999986)
('super_look', 2300, 2.3, 1782.78, 10862.24, 3947.591304347826)
('sweet_military', 1314, 7.68, 1647.14, 13762.98, 1577.5833333333335)
('new_sums', 270, 4.9, 4660.13, 13097.73, 1721.959183673469)
('magenta_moss', 1136, 3.65, 3128.21, 16233.93, 3590.6082191780824)
('relevant_bombs', 2165, 6.2, 2193.5, 10547.62, 1347.4387096774194)
('sad_zeros', 1145, 1.33, 4428.37, 9908.27, 4120.225563909775)
('retired_history', 1269, 3.39, 4400.17, 13734.0, 2753.3421828908554)
('beautiful_thursday', 1672, 4.05, 920.28, 9054.51, 2008.451851851852)
('christian_training', 2821, 13.51, 3812.13, 18257.73, 1069.2524056254626)
('soft_puncture', 2243, 7.75, 1650.9, 16174.57, 1874.021935483871)
('alone_grants', 2979, 9.73, 3886.34, 14743.38, 1115.831449126413)
('impressed_law', 1256, 3.63, 3177.47, 15090.73, 3281.8898071625345)
('victorian_computers', 366, 15.63, 1484.33, 16756.53, 977.1081253998719)
('extensive_pools', 2818, 14.95, 2789.48, 15705.22, 863.9290969899666)
('revolutionary_basements', 1581, 10.52, 4451.58, 15861.53, 1084.5960076045628)
('surviving_branches', 599, 6.97, 1711.02, 9258.85, 1082.9024390243903)
('developed_misfit', 2871, 4.9, 2098.33, 18045.7, 3254.565306122449)
('determined_washer', 1136, 0.77, 1200.28, 11943.1, 13951.714285714284)
('chubby_liters', 817, 19.44, 1128.81, 18504.0, 893.7854938271604)
('frozen_preservation', 1721, 8.86, 457.45, 11327.28, 1226.8431151241537)
('awake_rounds', 2284, 12.93, 3914.56, 18259.51, 1109.431554524362)
('bitter_zips', 647, 3.63, 2983.26, 5738.46, 759.0082644628098)
('assistant_standardizations', 987, 9.97, 1109.68, 8426.52, 733.8856569709127)
('obvious_studies', 2851, 17.94, 3551.01, 15807.75, 683.2073578595317)
('prospective_raincoats', 1644, 11.1, 3787.7, 11996.83, 739.5612612612614)
('powerful_modifications', 1885, 10.74, 3555.05, 13990.9, 971.6806331471134)
('steep_davits', 836, 10.65, 1517.44, 9785.81, 776.3727699530515)
('nosy_excesses', 2387, 22.96, 3122.73, 17805.68, 639.5013066202091)
('delicious_rifles', 2347, 7.89, 3757.57, 8979.2, 661.8035487959444)
('still_carelessness', 1619, 14.45, 2107.43, 11185.4, 628.2332179930796)
('grotesque_asterisks', 203, 12.72, 2242.84, 9703.37, 586.5196540880503)
('puny_tides', 76, 10.31, 954.07, 7720.46, 656.29388942774)
('chemical_disease', 1470, 5.89, 438.03, 3873.82, 583.3259762308999)
('rolling_rods', 2717, 15.17, 4324.73, 12659.62, 549.4324324324325)
('familiar_leathers', 1942, 19.29, 2173.37, 19236.41, 884.5536547433904)
('important_sleeves', 569, 27.69, 2648.14, 17501.05, 536.3997833152763)
('lovely_tactics', 42, 17.8, 1195.95, 13724.62, 703.8578651685393)
('right_huts', 1402, 6.92, 2746.69, 8321.36, 805.5881502890173)
('creepy_plots', 2939, 20.31, 716.02, 17956.95, 848.8887247661252)
('normal_cart', 285, 20.64, 4416.25, 13387.38, 434.6477713178294)
('imaginative_chairs', 406, 3.9, 2380.51, 4349.01, 504.7435897435898)
('russian_snow', 388, 39.06, 2845.18, 18977.86, 413.02304147465435)
('ready_inspection', 1013, 29.49, 467.37, 15947.52, 524.9287894201425)
('devoted_spool', 2424, 16.28, 3616.35, 12378.97, 538.2444717444716)
('improved_fashions', 1924, 38.56, 180.41, 19239.4, 494.2684128630706)
('screeching_compresses', 409, 23.13, 968.72, 9948.38, 388.2256809338522)
('expensive_henrys', 1325, 22.51, 3111.01, 14512.82, 506.5219902265659)
('guilty_slot', 1674, 28.58, 3075.87, 15244.46, 425.77291812456264)
('wandering_freshwater', 1223, 14.61, 2576.61, 8102.12, 378.2005475701575)
('promising_electrolyte', 1620, 17.85, 4651.12, 11191.93, 366.4319327731092)
('quickest_trains', 146, 22.4, 2727.6, 10799.49, 360.35223214285713)
('dear_sabotage', 2403, 9.48, 602.08, 8613.92, 845.1308016877637)
('post_war_rollers', 1751, 42.73, 4120.19, 18532.88, 337.296747016148)
('net_catch', 2147, 9.32, 4642.96, 8013.41, 361.6362660944206)
