('q6pe', 57, 15.0, 307461.0, 455345940.0, 30335898.6)
('aAQR', 454, 13.0, 145139.0, 454373638.0, 34940653.76923077)
('XKdh', 424, 29.0, 185316.0, 530731534.0, 18294697.172413792)
('DXJf', 797, 24.0, 302965.0, 396860359.0, 16523224.75)
('P7rI', 216, 47.0, 313548.0, 409426579.0, 8704532.574468086)
('Eti9', 763, 42.0, 132001.0, 430494535.0, 10246727.0)
('SQYI', 421, 10.0, 96936.0, 99818804.0, 9972186.8)
('ycDy', 264, 75.0, 192197.0, 454025432.0, 6051109.8)
('hWBS', 758, 27.0, 185420.0, 268851251.0, 9950586.333333334)
('wlSB', 180, 48.0, 188445.0, 218050803.0, 4538799.125)
('dvOR', 489, 55.0, 257819.0, 384177385.0, 6980355.745454545)
('tbKm', 273, 10.0, 61071.0, 40910727.0, 4084965.6)
('HsyJ', 580, 111.0, 272873.0, 459820059.0, 4140064.738738739)
('FHiP', 979, 31.0, 166881.0, 378623958.0, 12208292.806451613)
('Q4Pc', 22, 22.0, 128797.0, 81789770.0, 3711862.409090909)
('NtuK', 104, 101.0, 91984.0, 477820293.0, 4729983.257425742)
('AJGa', 932, 37.0, 10810.0, 528064842.0, 14271730.594594594)
('mPE5', 730, 120.0, 30851.0, 437610377.0, 3646496.05)
('O4Df', 509, 52.0, 144501.0, 171411211.0, 3293590.576923077)
('Ocq0', 12, 108.0, 226628.0, 382743021.0, 3541818.453703704)
('w3TE', 175, 151.0, 53693.0, 424170840.0, 2808722.8278145697)
('S3jp', 468, 7.0, 79947.0, 333003094.0, 47560449.571428575)
('28su', 220, 134.0, 316021.0, 406913624.0, 3034310.470149254)
('ncpV', 450, 180.0, 219111.0, 499446629.0, 2773486.211111111)
('Prx5', 86, 42.0, 115816.0, 477673713.0, 11370426.11904762)
('fynm', 276, 28.0, 323460.0, 531603739.0, 18974295.67857143)
('6M7c', 110, 96.0, 22872.0, 247313951.0, 2575948.7395833335)
('uU0V', 790, 163.0, 190366.0, 427663074.0, 2622531.9509202456)
('RpDu', 963, 170.0, 290673.0, 426034395.0, 2504374.8352941177)
('LxlE', 392, 55.0, 146068.0, 188085612.0, 3417082.618181818)
('fmm4', 232, 224.0, 124583.0, 533850155.0, 2382703.4464285714)
